key,value,date
N1562,6600.0,1993-07-01
N1562,6300.0,1993-08-01
N1562,6700.0,1993-09-01
N1562,8100.0,1993-10-01
N1562,7850.0,1993-11-01
N1562,7550.0,1993-12-01
N1562,6400.0,1994-01-01
N1562,5350.0,1994-02-01
N1562,7850.0,1994-03-01
N1562,5950.0,1994-04-01
N1562,6400.0,1994-05-01
N1562,6350.0,1994-06-01
N1562,5800.0,1994-07-01
N1562,8900.0,1994-08-01
N1562,7900.0,1994-09-01
N1562,8100.0,1994-10-01
N1562,7000.0,1994-11-01
N1562,7350.0,1994-12-01
N1562,6100.0,1995-01-01
N1562,6400.0,1995-02-01
N1562,6850.0,1995-03-01
N1562,6050.0,1995-04-01
N1562,7400.0,1995-05-01
N1562,7100.0,1995-06-01
N1562,7100.0,1995-07-01
N1562,7700.0,1995-08-01
N1562,5650.0,1995-09-01
N1563,2200.0,1990-01-01
N1563,1700.0,1990-02-01
N1563,2300.0,1990-03-01
N1563,2950.0,1990-04-01
N1563,2450.0,1990-05-01
N1563,3800.0,1990-06-01
N1563,3050.0,1990-07-01
N1563,4200.0,1990-08-01
N1563,3850.0,1990-09-01
N1563,4600.0,1990-10-01
N1563,3500.0,1990-11-01
N1563,3050.0,1990-12-01
N1563,2750.0,1991-01-01
N1563,4250.0,1991-02-01
N1563,3750.0,1991-03-01
N1563,4500.0,1991-04-01
N1563,4750.0,1991-05-01
N1563,4900.0,1991-06-01
N1563,4900.0,1991-07-01
N1563,5750.0,1991-08-01
N1563,3950.0,1991-09-01
N1563,5450.0,1991-10-01
N1563,6800.0,1991-11-01
N1563,4900.0,1991-12-01
N1563,6600.0,1992-01-01
N1563,4300.0,1992-02-01
N1563,4900.0,1992-03-01
N1563,5200.0,1992-04-01
N1563,6000.0,1992-05-01
N1563,5650.0,1992-06-01
N1563,5050.0,1992-07-01
N1563,6700.0,1992-08-01
N1563,5050.0,1992-09-01
N1563,7200.0,1992-10-01
N1563,7100.0,1992-11-01
N1563,7150.0,1992-12-01
N1563,7000.0,1993-01-01
N1563,5600.0,1993-02-01
N1563,6800.0,1993-03-01
N1563,7050.0,1993-04-01
N1563,7200.0,1993-05-01
N1563,7950.0,1993-06-01
N1563,8200.0,1993-07-01
N1563,8250.0,1993-08-01
N1563,7400.0,1993-09-01
N1563,7000.0,1993-10-01
N1563,7600.0,1993-11-01
N1563,8950.0,1993-12-01
N1563,8550.0,1994-01-01
N1563,6900.0,1994-02-01
N1563,8550.0,1994-03-01
N1563,7500.0,1994-04-01
N1563,8500.0,1994-05-01
N1563,8600.0,1994-06-01
N1563,6850.0,1994-07-01
N1563,10150.0,1994-08-01
N1563,9400.0,1994-09-01
N1563,8800.0,1994-10-01
N1563,8250.0,1994-11-01
N1563,7300.0,1994-12-01
N1563,8400.0,1995-01-01
N1563,7450.0,1995-02-01
N1563,7850.0,1995-03-01
N1563,6850.0,1995-04-01
N1563,8950.0,1995-05-01
N1563,9550.0,1995-06-01
N1563,9000.0,1995-07-01
N1563,9350.0,1995-08-01
N1563,7850.0,1995-09-01
N1564,1880.0,1990-01-01
N1564,1100.0,1990-02-01
N1564,2160.0,1990-03-01
N1564,1600.0,1990-04-01
N1564,1900.0,1990-05-01
N1564,1860.0,1990-06-01
N1564,1780.0,1990-07-01
N1564,2100.0,1990-08-01
N1564,2940.0,1990-09-01
N1564,2420.0,1990-10-01
N1564,2660.0,1990-11-01
N1564,1980.0,1990-12-01
N1564,2520.0,1991-01-01
N1564,2220.0,1991-02-01
N1564,2920.0,1991-03-01
N1564,2600.0,1991-04-01
N1564,3300.0,1991-05-01
N1564,2560.0,1991-06-01
N1564,3160.0,1991-07-01
N1564,2160.0,1991-08-01
N1564,2160.0,1991-09-01
N1564,2840.0,1991-10-01
N1564,2400.0,1991-11-01
N1564,3020.0,1991-12-01
N1564,3580.0,1992-01-01
N1564,2460.0,1992-02-01
N1564,3060.0,1992-03-01
N1564,2600.0,1992-04-01
N1564,3740.0,1992-05-01
N1564,3500.0,1992-06-01
N1564,3000.0,1992-07-01
N1564,2400.0,1992-08-01
N1564,2440.0,1992-09-01
N1564,2540.0,1992-10-01
N1564,2420.0,1992-11-01
N1564,2800.0,1992-12-01
N1564,4360.0,1993-01-01
N1564,2880.0,1993-02-01
N1564,3340.0,1993-03-01
N1564,2780.0,1993-04-01
N1564,3120.0,1993-05-01
N1564,2420.0,1993-06-01
N1564,3260.0,1993-07-01
N1564,3080.0,1993-08-01
N1564,2860.0,1993-09-01
N1564,3080.0,1993-10-01
N1564,2680.0,1993-11-01
N1564,3260.0,1993-12-01
N1564,3380.0,1994-01-01
N1564,3480.0,1994-02-01
N1564,4680.0,1994-03-01
N1564,3140.0,1994-04-01
N1564,2780.0,1994-05-01
N1564,3220.0,1994-06-01
N1564,2840.0,1994-07-01
N1564,3120.0,1994-08-01
N1564,3460.0,1994-09-01
N1564,4120.0,1994-10-01
N1564,3380.0,1994-11-01
N1564,4100.0,1994-12-01
N1564,3820.0,1995-01-01
N1564,3740.0,1995-02-01
N1564,3640.0,1995-03-01
N1564,2700.0,1995-04-01
N1564,2960.0,1995-05-01
N1564,3760.0,1995-06-01
N1564,3340.0,1995-07-01
N1564,2920.0,1995-08-01
N1564,3240.0,1995-09-01
N1565,2940.0,1990-01-01
N1565,2720.0,1990-02-01
N1565,3620.0,1990-03-01
N1565,2680.0,1990-04-01
N1565,3460.0,1990-05-01
N1565,2880.0,1990-06-01
N1565,3140.0,1990-07-01
N1565,4000.0,1990-08-01
N1565,4360.0,1990-09-01
N1565,4220.0,1990-10-01
N1565,4300.0,1990-11-01
N1565,3020.0,1990-12-01
N1565,4840.0,1991-01-01
N1565,4080.0,1991-02-01
N1565,4280.0,1991-03-01
N1565,5540.0,1991-04-01
N1565,5100.0,1991-05-01
N1565,3820.0,1991-06-01
N1565,4980.0,1991-07-01
N1565,4720.0,1991-08-01
N1565,4780.0,1991-09-01
N1565,5160.0,1991-10-01
N1565,4740.0,1991-11-01
N1565,5580.0,1991-12-01
N1565,6500.0,1992-01-01
N1565,4360.0,1992-02-01
N1565,5600.0,1992-03-01
N1565,4820.0,1992-04-01
N1565,6340.0,1992-05-01
N1565,5880.0,1992-06-01
N1565,6320.0,1992-07-01
N1565,5540.0,1992-08-01
N1565,4440.0,1992-09-01
N1565,4800.0,1992-10-01
N1565,5320.0,1992-11-01
N1565,6000.0,1992-12-01
N1565,7040.0,1993-01-01
N1565,5320.0,1993-02-01
N1565,7240.0,1993-03-01
N1565,5840.0,1993-04-01
N1565,5660.0,1993-05-01
N1565,5180.0,1993-06-01
N1565,6600.0,1993-07-01
N1565,6480.0,1993-08-01
N1565,5860.0,1993-09-01
N1565,6620.0,1993-10-01
N1565,5560.0,1993-11-01
N1565,5980.0,1993-12-01
N1565,6740.0,1994-01-01
N1565,5980.0,1994-02-01
N1565,8940.0,1994-03-01
N1565,5660.0,1994-04-01
N1565,5660.0,1994-05-01
N1565,7020.0,1994-06-01
N1565,6940.0,1994-07-01
N1565,7380.0,1994-08-01
N1565,6280.0,1994-09-01
N1565,7040.0,1994-10-01
N1565,7540.0,1994-11-01
N1565,8280.0,1994-12-01
N1565,7060.0,1995-01-01
N1565,6780.0,1995-02-01
N1565,7880.0,1995-03-01
N1565,5760.0,1995-04-01
N1565,8020.0,1995-05-01
N1565,7380.0,1995-06-01
N1565,7120.0,1995-07-01
N1565,7240.0,1995-08-01
N1565,6760.0,1995-09-01
N1566,2780.0,1990-01-01
N1566,2480.0,1990-02-01
N1566,3180.0,1990-03-01
N1566,2760.0,1990-04-01
N1566,3540.0,1990-05-01
N1566,2880.0,1990-06-01
N1566,3100.0,1990-07-01
N1566,3540.0,1990-08-01
N1566,4480.0,1990-09-01
N1566,3800.0,1990-10-01
N1566,4040.0,1990-11-01
N1566,3080.0,1990-12-01
N1566,4820.0,1991-01-01
N1566,3820.0,1991-02-01
N1566,4520.0,1991-03-01
N1566,4720.0,1991-04-01
N1566,4540.0,1991-05-01
N1566,3720.0,1991-06-01
N1566,5260.0,1991-07-01
N1566,4100.0,1991-08-01
N1566,4240.0,1991-09-01
N1566,4400.0,1991-10-01
N1566,4360.0,1991-11-01
N1566,5420.0,1991-12-01
N1566,6020.0,1992-01-01
N1566,4380.0,1992-02-01
N1566,4580.0,1992-03-01
N1566,5140.0,1992-04-01
N1566,5340.0,1992-05-01
N1566,5860.0,1992-06-01
N1566,4740.0,1992-07-01
N1566,6040.0,1992-08-01
N1566,4280.0,1992-09-01
N1566,4960.0,1992-10-01
N1566,4820.0,1992-11-01
N1566,5700.0,1992-12-01
N1566,6520.0,1993-01-01
N1566,4840.0,1993-02-01
N1566,7160.0,1993-03-01
N1566,5480.0,1993-04-01
N1566,5800.0,1993-05-01
N1566,5860.0,1993-06-01
N1566,6840.0,1993-07-01
N1566,6420.0,1993-08-01
N1566,5880.0,1993-09-01
N1566,6620.0,1993-10-01
N1566,5520.0,1993-11-01
N1566,6460.0,1993-12-01
N1566,7380.0,1994-01-01
N1566,6800.0,1994-02-01
N1566,7640.0,1994-03-01
N1566,6120.0,1994-04-01
N1566,6000.0,1994-05-01
N1566,7200.0,1994-06-01
N1566,6280.0,1994-07-01
N1566,7220.0,1994-08-01
N1566,7460.0,1994-09-01
N1566,7320.0,1994-10-01
N1566,8020.0,1994-11-01
N1566,8260.0,1994-12-01
N1566,8880.0,1995-01-01
N1566,8240.0,1995-02-01
N1566,8840.0,1995-03-01
N1566,5860.0,1995-04-01
N1566,8420.0,1995-05-01
N1566,7800.0,1995-06-01
N1566,7980.0,1995-07-01
N1566,6680.0,1995-08-01
N1566,8100.0,1995-09-01
N1567,2300.0,1990-01-01
N1567,2140.0,1990-02-01
N1567,2760.0,1990-03-01
N1567,1900.0,1990-04-01
N1567,3140.0,1990-05-01
N1567,2160.0,1990-06-01
N1567,2060.0,1990-07-01
N1567,3480.0,1990-08-01
N1567,3340.0,1990-09-01
N1567,3180.0,1990-10-01
N1567,2800.0,1990-11-01
N1567,2780.0,1990-12-01
N1567,4180.0,1991-01-01
N1567,2820.0,1991-02-01
N1567,3500.0,1991-03-01
N1567,3860.0,1991-04-01
N1567,4040.0,1991-05-01
N1567,2900.0,1991-06-01
N1567,4400.0,1991-07-01
N1567,3680.0,1991-08-01
N1567,2960.0,1991-09-01
N1567,4020.0,1991-10-01
N1567,3360.0,1991-11-01
N1567,3480.0,1991-12-01
N1567,4820.0,1992-01-01
N1567,3100.0,1992-02-01
N1567,3200.0,1992-03-01
N1567,3400.0,1992-04-01
N1567,4320.0,1992-05-01
N1567,4040.0,1992-06-01
N1567,3600.0,1992-07-01
N1567,3880.0,1992-08-01
N1567,3140.0,1992-09-01
N1567,3340.0,1992-10-01
N1567,3540.0,1992-11-01
N1567,4800.0,1992-12-01
N1567,5400.0,1993-01-01
N1567,3680.0,1993-02-01
N1567,5860.0,1993-03-01
N1567,4000.0,1993-04-01
N1567,4380.0,1993-05-01
N1567,4080.0,1993-06-01
N1567,4780.0,1993-07-01
N1567,4180.0,1993-08-01
N1567,4060.0,1993-09-01
N1567,4620.0,1993-10-01
N1567,4320.0,1993-11-01
N1567,4800.0,1993-12-01
N1567,4760.0,1994-01-01
N1567,4780.0,1994-02-01
N1567,6260.0,1994-03-01
N1567,4760.0,1994-04-01
N1567,4160.0,1994-05-01
N1567,5000.0,1994-06-01
N1567,4940.0,1994-07-01
N1567,5900.0,1994-08-01
N1567,4700.0,1994-09-01
N1567,5040.0,1994-10-01
N1567,5820.0,1994-11-01
N1567,6420.0,1994-12-01
N1567,5660.0,1995-01-01
N1567,5160.0,1995-02-01
N1567,5400.0,1995-03-01
N1567,4000.0,1995-04-01
N1567,5560.0,1995-05-01
N1567,5740.0,1995-06-01
N1567,5540.0,1995-07-01
N1567,4940.0,1995-08-01
N1567,5600.0,1995-09-01
N1568,3500.0,1990-01-01
N1568,3100.0,1990-02-01
N1568,4400.0,1990-03-01
N1568,3000.0,1990-04-01
N1568,4900.0,1990-05-01
N1568,4200.0,1990-06-01
N1568,3550.0,1990-07-01
N1568,5700.0,1990-08-01
N1568,5000.0,1990-09-01
N1568,5600.0,1990-10-01
N1568,4800.0,1990-11-01
N1568,3950.0,1990-12-01
N1568,5850.0,1991-01-01
N1568,4050.0,1991-02-01
N1568,4950.0,1991-03-01
N1568,4400.0,1991-04-01
N1568,7200.0,1991-05-01
N1568,4400.0,1991-06-01
N1568,6650.0,1991-07-01
N1568,5750.0,1991-08-01
N1568,4350.0,1991-09-01
N1568,4950.0,1991-10-01
N1568,5200.0,1991-11-01
N1568,6450.0,1991-12-01
N1568,8400.0,1992-01-01
N1568,3950.0,1992-02-01
N1568,5000.0,1992-03-01
N1568,6100.0,1992-04-01
N1568,7900.0,1992-05-01
N1568,6250.0,1992-06-01
N1568,4250.0,1992-07-01
N1568,5750.0,1992-08-01
N1568,5050.0,1992-09-01
N1568,5600.0,1992-10-01
N1568,6600.0,1992-11-01
N1568,6300.0,1992-12-01
N1568,7100.0,1993-01-01
N1568,6000.0,1993-02-01
N1568,7550.0,1993-03-01
N1568,6300.0,1993-04-01
N1568,5900.0,1993-05-01
N1568,6400.0,1993-06-01
N1568,7900.0,1993-07-01
N1568,7750.0,1993-08-01
N1568,5950.0,1993-09-01
N1568,6800.0,1993-10-01
N1568,6000.0,1993-11-01
N1568,7650.0,1993-12-01
N1568,6900.0,1994-01-01
N1568,5450.0,1994-02-01
N1568,8600.0,1994-03-01
N1568,6250.0,1994-04-01
N1568,5550.0,1994-05-01
N1568,8100.0,1994-06-01
N1568,7850.0,1994-07-01
N1568,6850.0,1994-08-01
N1568,7050.0,1994-09-01
N1568,7400.0,1994-10-01
N1568,8300.0,1994-11-01
N1568,8550.0,1994-12-01
N1568,6850.0,1995-01-01
N1568,7350.0,1995-02-01
N1568,7650.0,1995-03-01
N1568,4850.0,1995-04-01
N1568,8350.0,1995-05-01
N1568,9750.0,1995-06-01
N1568,8350.0,1995-07-01
N1568,7150.0,1995-08-01
N1568,9500.0,1995-09-01
N1569,3200.0,1990-01-01
N1569,1650.0,1990-02-01
N1569,2100.0,1990-03-01
N1569,1700.0,1990-04-01
N1569,3900.0,1990-05-01
N1569,2650.0,1990-06-01
N1569,2350.0,1990-07-01
N1569,2850.0,1990-08-01
N1569,4000.0,1990-09-01
N1569,2800.0,1990-10-01
N1569,2850.0,1990-11-01
N1569,2250.0,1990-12-01
N1569,3450.0,1991-01-01
N1569,2550.0,1991-02-01
N1569,2550.0,1991-03-01
N1569,3450.0,1991-04-01
N1569,4000.0,1991-05-01
N1569,2700.0,1991-06-01
N1569,4450.0,1991-07-01
N1569,3800.0,1991-08-01
N1569,2950.0,1991-09-01
N1569,3300.0,1991-10-01
N1569,2100.0,1991-11-01
N1569,3700.0,1991-12-01
N1569,6000.0,1992-01-01
N1569,3050.0,1992-02-01
N1569,2250.0,1992-03-01
N1569,3150.0,1992-04-01
N1569,4650.0,1992-05-01
N1569,4750.0,1992-06-01
N1569,2400.0,1992-07-01
N1569,4000.0,1992-08-01
N1569,2500.0,1992-09-01
N1569,3350.0,1992-10-01
N1569,3750.0,1992-11-01
N1569,4300.0,1992-12-01
N1569,4150.0,1993-01-01
N1569,3050.0,1993-02-01
N1569,4950.0,1993-03-01
N1569,3200.0,1993-04-01
N1569,3350.0,1993-05-01
N1569,3850.0,1993-06-01
N1569,3850.0,1993-07-01
N1569,4200.0,1993-08-01
N1569,3500.0,1993-09-01
N1569,3800.0,1993-10-01
N1569,2850.0,1993-11-01
N1569,4550.0,1993-12-01
N1569,3300.0,1994-01-01
N1569,3250.0,1994-02-01
N1569,4600.0,1994-03-01
N1569,3100.0,1994-04-01
N1569,3700.0,1994-05-01
N1569,4150.0,1994-06-01
N1569,3950.0,1994-07-01
N1569,4450.0,1994-08-01
N1569,4500.0,1994-09-01
N1569,3450.0,1994-10-01
N1569,4000.0,1994-11-01
N1569,3750.0,1994-12-01
N1569,3450.0,1995-01-01
N1569,2850.0,1995-02-01
N1569,2850.0,1995-03-01
N1569,2350.0,1995-04-01
N1569,3950.0,1995-05-01
N1569,4200.0,1995-06-01
N1569,3350.0,1995-07-01
N1569,4850.0,1995-08-01
N1569,5050.0,1995-09-01
N1570,3750.0,1990-01-01
N1570,3300.0,1990-02-01
N1570,4500.0,1990-03-01
N1570,4200.0,1990-04-01
N1570,4300.0,1990-05-01
N1570,3500.0,1990-06-01
N1570,4600.0,1990-07-01
N1570,5050.0,1990-08-01
N1570,4400.0,1990-09-01
N1570,4300.0,1990-10-01
N1570,4300.0,1990-11-01
N1570,5300.0,1990-12-01
N1570,5750.0,1991-01-01
N1570,5250.0,1991-02-01
N1570,2900.0,1991-03-01
N1570,4350.0,1991-04-01
N1570,4100.0,1991-05-01
N1570,4750.0,1991-06-01
N1570,4950.0,1991-07-01
N1570,4500.0,1991-08-01
N1570,4200.0,1991-09-01
N1570,4900.0,1991-10-01
N1570,4900.0,1991-11-01
N1570,4650.0,1991-12-01
N1570,4850.0,1992-01-01
N1570,5000.0,1992-02-01
N1570,6050.0,1992-03-01
N1570,4300.0,1992-04-01
N1570,4300.0,1992-05-01
N1570,4800.0,1992-06-01
N1570,4850.0,1992-07-01
N1570,4150.0,1992-08-01
N1570,7050.0,1992-09-01
N1570,6250.0,1992-10-01
N1570,4650.0,1992-11-01
N1570,4650.0,1992-12-01
N1570,5350.0,1993-01-01
N1570,5150.0,1993-02-01
N1570,5100.0,1993-03-01
N1570,4150.0,1993-04-01
N1570,4500.0,1993-05-01
N1570,5100.0,1993-06-01
N1570,3800.0,1993-07-01
N1570,4150.0,1993-08-01
N1570,5150.0,1993-09-01
N1570,4100.0,1993-10-01
N1570,5000.0,1993-11-01
N1570,5200.0,1993-12-01
N1570,6500.0,1994-01-01
N1570,5050.0,1994-02-01
N1570,4300.0,1994-03-01
N1570,5700.0,1994-04-01
N1570,4950.0,1994-05-01
N1570,4950.0,1994-06-01
N1570,4250.0,1994-07-01
N1570,5300.0,1994-08-01
N1570,4400.0,1994-09-01
N1570,5000.0,1994-10-01
N1570,5850.0,1994-11-01
N1570,4300.0,1994-12-01
N1570,5550.0,1995-01-01
N1570,4400.0,1995-02-01
N1570,4450.0,1995-03-01
N1570,4450.0,1995-04-01
N1570,4700.0,1995-05-01
N1570,4800.0,1995-06-01
N1570,5000.0,1995-07-01
N1570,4500.0,1995-08-01
N1570,4400.0,1995-09-01
N1571,8400.0,1990-01-01
N1571,4600.0,1990-02-01
N1571,6250.0,1990-03-01
N1571,5300.0,1990-04-01
N1571,6500.0,1990-05-01
N1571,5300.0,1990-06-01
N1571,5550.0,1990-07-01
N1571,5950.0,1990-08-01
N1571,6050.0,1990-09-01
N1571,7850.0,1990-10-01
N1571,8400.0,1990-11-01
N1571,7350.0,1990-12-01
N1571,5450.0,1991-01-01
N1571,5800.0,1991-02-01
N1571,4700.0,1991-03-01
N1571,6050.0,1991-04-01
N1571,7300.0,1991-05-01
N1571,6700.0,1991-06-01
N1571,7300.0,1991-07-01
N1571,6100.0,1991-08-01
N1571,5950.0,1991-09-01
N1571,6900.0,1991-10-01
N1571,6300.0,1991-11-01
N1571,7550.0,1991-12-01
N1571,7900.0,1992-01-01
N1571,5800.0,1992-02-01
N1571,6100.0,1992-03-01
N1571,5350.0,1992-04-01
N1571,5650.0,1992-05-01
N1571,6000.0,1992-06-01
N1571,7450.0,1992-07-01
N1571,7300.0,1992-08-01
N1571,5550.0,1992-09-01
N1571,6100.0,1992-10-01
N1571,5300.0,1992-11-01
N1571,7000.0,1992-12-01
N1571,5800.0,1993-01-01
N1571,5750.0,1993-02-01
N1571,6650.0,1993-03-01
N1571,6700.0,1993-04-01
N1571,5550.0,1993-05-01
N1571,7500.0,1993-06-01
N1571,6800.0,1993-07-01
N1571,5700.0,1993-08-01
N1571,6800.0,1993-09-01
N1571,7950.0,1993-10-01
N1571,6600.0,1993-11-01
N1571,7550.0,1993-12-01
N1571,8500.0,1994-01-01
N1571,8350.0,1994-02-01
N1571,7000.0,1994-03-01
N1571,7050.0,1994-04-01
N1571,7200.0,1994-05-01
N1571,6150.0,1994-06-01
N1571,7700.0,1994-07-01
N1571,6900.0,1994-08-01
N1571,6750.0,1994-09-01
N1571,7200.0,1994-10-01
N1571,7100.0,1994-11-01
N1571,7550.0,1994-12-01
N1571,6550.0,1995-01-01
N1571,6550.0,1995-02-01
N1571,7550.0,1995-03-01
N1571,5600.0,1995-04-01
N1571,7850.0,1995-05-01
N1571,6900.0,1995-06-01
N1571,6600.0,1995-07-01
N1571,8400.0,1995-08-01
N1571,6650.0,1995-09-01
N1572,5760.0,1990-01-01
N1572,4190.0,1990-02-01
N1572,4910.0,1990-03-01
N1572,4870.0,1990-04-01
N1572,4750.0,1990-05-01
N1572,4930.0,1990-06-01
N1572,4910.0,1990-07-01
N1572,4750.0,1990-08-01
N1572,5020.0,1990-09-01
N1572,6380.0,1990-10-01
N1572,5910.0,1990-11-01
N1572,5880.0,1990-12-01
N1572,7400.0,1991-01-01
N1572,5300.0,1991-02-01
N1572,5500.0,1991-03-01
N1572,6290.0,1991-04-01
N1572,6530.0,1991-05-01
N1572,5560.0,1991-06-01
N1572,6560.0,1991-07-01
N1572,6270.0,1991-08-01
N1572,5410.0,1991-09-01
N1572,6220.0,1991-10-01
N1572,5700.0,1991-11-01
N1572,6930.0,1991-12-01
N1572,6890.0,1992-01-01
N1572,5390.0,1992-02-01
N1572,6790.0,1992-03-01
N1572,5810.0,1992-04-01
N1572,6130.0,1992-05-01
N1572,6440.0,1992-06-01
N1572,6660.0,1992-07-01
N1572,6470.0,1992-08-01
N1572,5860.0,1992-09-01
N1572,5910.0,1992-10-01
N1572,6240.0,1992-11-01
N1572,7160.0,1992-12-01
N1572,6450.0,1993-01-01
N1572,5340.0,1993-02-01
N1572,6750.0,1993-03-01
N1572,6420.0,1993-04-01
N1572,5670.0,1993-05-01
N1572,6490.0,1993-06-01
N1572,5690.0,1993-07-01
N1572,6220.0,1993-08-01
N1572,6060.0,1993-09-01
N1572,6220.0,1993-10-01
N1572,6610.0,1993-11-01
N1572,7750.0,1993-12-01
N1572,8580.0,1994-01-01
N1572,6430.0,1994-02-01
N1572,6980.0,1994-03-01
N1572,6360.0,1994-04-01
N1572,6520.0,1994-05-01
N1572,7090.0,1994-06-01
N1572,6140.0,1994-07-01
N1572,6710.0,1994-08-01
N1572,6680.0,1994-09-01
N1572,6760.0,1994-10-01
N1572,7390.0,1994-11-01
N1572,8050.0,1994-12-01
N1572,8040.0,1995-01-01
N1572,6210.0,1995-02-01
N1572,6700.0,1995-03-01
N1572,6180.0,1995-04-01
N1572,7240.0,1995-05-01
N1572,6610.0,1995-06-01
N1572,6830.0,1995-07-01
N1572,7400.0,1995-08-01
N1572,6550.0,1995-09-01
N1573,5520.0,1990-01-01
N1573,3880.0,1990-02-01
N1573,4840.0,1990-03-01
N1573,4360.0,1990-04-01
N1573,3800.0,1990-05-01
N1573,4560.0,1990-06-01
N1573,4560.0,1990-07-01
N1573,5120.0,1990-08-01
N1573,4320.0,1990-09-01
N1573,5380.0,1990-10-01
N1573,4860.0,1990-11-01
N1573,4560.0,1990-12-01
N1573,5820.0,1991-01-01
N1573,4260.0,1991-02-01
N1573,3720.0,1991-03-01
N1573,4500.0,1991-04-01
N1573,5200.0,1991-05-01
N1573,4300.0,1991-06-01
N1573,5460.0,1991-07-01
N1573,4800.0,1991-08-01
N1573,4500.0,1991-09-01
N1573,4640.0,1991-10-01
N1573,4600.0,1991-11-01
N1573,5400.0,1991-12-01
N1573,5220.0,1992-01-01
N1573,3700.0,1992-02-01
N1573,5180.0,1992-03-01
N1573,4360.0,1992-04-01
N1573,3920.0,1992-05-01
N1573,4760.0,1992-06-01
N1573,4600.0,1992-07-01
N1573,4580.0,1992-08-01
N1573,4300.0,1992-09-01
N1573,4920.0,1992-10-01
N1573,3940.0,1992-11-01
N1573,5640.0,1992-12-01
N1573,4800.0,1993-01-01
N1573,4120.0,1993-02-01
N1573,4940.0,1993-03-01
N1573,4540.0,1993-04-01
N1573,4100.0,1993-05-01
N1573,4940.0,1993-06-01
N1573,4660.0,1993-07-01
N1573,4180.0,1993-08-01
N1573,3960.0,1993-09-01
N1573,4380.0,1993-10-01
N1573,4480.0,1993-11-01
N1573,5860.0,1993-12-01
N1573,4760.0,1994-01-01
N1573,4440.0,1994-02-01
N1573,5020.0,1994-03-01
N1573,4200.0,1994-04-01
N1573,5380.0,1994-05-01
N1573,4640.0,1994-06-01
N1573,3680.0,1994-07-01
N1573,4280.0,1994-08-01
N1573,4240.0,1994-09-01
N1573,4160.0,1994-10-01
N1573,3960.0,1994-11-01
N1573,4940.0,1994-12-01
N1573,4740.0,1995-01-01
N1573,4660.0,1995-02-01
N1573,4060.0,1995-03-01
N1573,4360.0,1995-04-01
N1573,4580.0,1995-05-01
N1573,3860.0,1995-06-01
N1573,4460.0,1995-07-01
N1573,4640.0,1995-08-01
N1573,3660.0,1995-09-01
N1574,7300.0,1990-01-01
N1574,4200.0,1990-02-01
N1574,6900.0,1990-03-01
N1574,5000.0,1990-04-01
N1574,6250.0,1990-05-01
N1574,4800.0,1990-06-01
N1574,6050.0,1990-07-01
N1574,4750.0,1990-08-01
N1574,6000.0,1990-09-01
N1574,6950.0,1990-10-01
N1574,7550.0,1990-11-01
N1574,5500.0,1990-12-01
N1574,5850.0,1991-01-01
N1574,4900.0,1991-02-01
N1574,4300.0,1991-03-01
N1574,6700.0,1991-04-01
N1574,6600.0,1991-05-01
N1574,4850.0,1991-06-01
N1574,5600.0,1991-07-01
N1574,5950.0,1991-08-01
N1574,3850.0,1991-09-01
N1574,6200.0,1991-10-01
N1574,4700.0,1991-11-01
N1574,7050.0,1991-12-01
N1574,5850.0,1992-01-01
N1574,4500.0,1992-02-01
N1574,6050.0,1992-03-01
N1574,4700.0,1992-04-01
N1574,5750.0,1992-05-01
N1574,4550.0,1992-06-01
N1574,4800.0,1992-07-01
N1574,3450.0,1992-08-01
N1574,4750.0,1992-09-01
N1574,4600.0,1992-10-01
N1574,4900.0,1992-11-01
N1574,6000.0,1992-12-01
N1574,4850.0,1993-01-01
N1574,5350.0,1993-02-01
N1574,7500.0,1993-03-01
N1574,5600.0,1993-04-01
N1574,4650.0,1993-05-01
N1574,4600.0,1993-06-01
N1574,4900.0,1993-07-01
N1574,4550.0,1993-08-01
N1574,4300.0,1993-09-01
N1574,6000.0,1993-10-01
N1574,4600.0,1993-11-01
N1574,5950.0,1993-12-01
N1574,5700.0,1994-01-01
N1574,4650.0,1994-02-01
N1574,5550.0,1994-03-01
N1574,3200.0,1994-04-01
N1574,4300.0,1994-05-01
N1574,4150.0,1994-06-01
N1574,4050.0,1994-07-01
N1574,3600.0,1994-08-01
N1574,4700.0,1994-09-01
N1574,5200.0,1994-10-01
N1574,3700.0,1994-11-01
N1574,3450.0,1994-12-01
N1574,3650.0,1995-01-01
N1574,3000.0,1995-02-01
N1574,3400.0,1995-03-01
N1574,4050.0,1995-04-01
N1574,4150.0,1995-05-01
N1574,3550.0,1995-06-01
N1574,3350.0,1995-07-01
N1574,4000.0,1995-08-01
N1574,3550.0,1995-09-01
N1575,5900.0,1990-01-01
N1575,3100.0,1990-02-01
N1575,4800.0,1990-03-01
N1575,3600.0,1990-04-01
N1575,3750.0,1990-05-01
N1575,3500.0,1990-06-01
N1575,4400.0,1990-07-01
N1575,2050.0,1990-08-01
N1575,3300.0,1990-09-01
N1575,4300.0,1990-10-01
N1575,4850.0,1990-11-01
N1575,3850.0,1990-12-01
N1575,3550.0,1991-01-01
N1575,3300.0,1991-02-01
N1575,2550.0,1991-03-01
N1575,3250.0,1991-04-01
N1575,3800.0,1991-05-01
N1575,3250.0,1991-06-01
N1575,3050.0,1991-07-01
